object-id,filename,title,creator,publisher/publication,place,date,description,subject,page,vol-issue,latitude,longitude,collection,identifier,type,format,language,rights,rightsstatement,note
566230,https://catalog.sage.eou.edu/eg/opac/record/566230,"WiyÃ¡xÌ£ayxÌ£tWiyÃ¡akaáº£awn = As days go by : our history, our land, and our people--the Cayuse, Umatilla, and Walla Walla",,,,2006,,Indians of North America -- Indians of North America -- Oral history -- Oral history -- Oral tradition -- Oral tradition -- History;Indians of North America Oregon Interviews Indians of North America Washington (State) Interviews Oral history Oregon Oral history Washington (State) Oral tradition Oregon Oral tradition Washington (State) Confederated Tribes of the Umatilla Indian Reservation History;Oregon -- Washington (State) -- Oregon -- Washington (State) -- Oregon -- Washington (State) -- Confederated Tribes of the Umatilla Indian Reservation,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/566230,record,url,eng,,,"{""9780295986234 (pbk. : alk. paper)"",""0295986239 (pbk. : alk. paper)""}"
569329,https://catalog.sage.eou.edu/eg/opac/record/569329,Lewis and Clark through Indian eyes,,,,2007,,"Clark, William 1770-1838;Indians of North America -- Historiography -- Frontier and pioneer life -- Historiography -- Relations with Indians -- Relations with Indians;Lewis and Clark Expedition (1804-1806);Lewis and Clark Expedition (1804-1806) Indians of North America West (U.S.) Historiography Frontier and pioneer life West (U.S.) Historiography Lewis, Meriwether 1774-1809 Relations with Indians Clark, William 1770-1838 Relations with Indians Lewis, Meriwether 1774-1809;Lewis and Clark Expedition (1804-1806) Lewis, Meriwether 1774-1809 Clark, William 1770-1838 Lewis, Meriwether 1774-1809;Lewis, Meriwether 1774-1809;West (U.S.) -- West (U.S.)",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/569329,record,url,eng,,,"{""1400077494 :"",""9781400077496 :""}"
571406,https://catalog.sage.eou.edu/eg/opac/record/571406,Guns up,"Haycox, Ernest 1899-1950",,,2006,,Large type books;western fiction,d,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/571406,record,d,eng,,,"{""9781585478071 (lg. print : alk. paper)"",""1585478075 (lg. print : alk. paper)""}"
573082,https://catalog.sage.eou.edu/eg/opac/record/573082,Recovering the sacred : the power of naming and claiming,"LaDuke, Winona.",,,2005,,Indians of North America -- Religion -- Indian philosophy -- Indians of North America -- Social conditions -- Sacred space -- Indigenous peoples -- Ecology -- Cultural property -- Protection;Indians of North America Religion Indian philosophy North America Indians of North America Social conditions Sacred space North America Indigenous peoples Ecology North America Cultural property Protection North America;North America -- North America -- North America -- North America,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/573082,record,,eng,,,"{""0896087131 (hardcover : alk. paper)"",""9780896087132 (hardcover : alk. paper)"",""0896087123 (pbk. : alk. paper)"",""9780896087125 (pbk. : alk. paper)""}"
574562,https://catalog.sage.eou.edu/eg/opac/record/574562,Major problems in the history of the American West : documents and essays,,,,1997,,History -- History;West (U.S.) -- West (U.S.);West (U.S.) History West (U.S.) History Sources,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/574562,record,,eng,,,"{9780669415803,0669415804}"
576466,https://catalog.sage.eou.edu/eg/opac/record/576466,A Mencken chrestomathy,"Mencken, H. L. (Henry Louis) 1880-1956",,,1980,,,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/576466,record,,eng,,,
578031,https://catalog.sage.eou.edu/eg/opac/record/578031,Where wagons could go : Narcissa Whitman and Eliza Spalding,"Whitman, Narcissa Prentiss 1808-1847",,,1997,,"Northwestern States -- Northwestern States -- Northwestern States -- Northwestern States -- Oregon Territory -- Oregon -- Oregon;Spalding, Eliza Hart 1807-1851;Whitman, Narcissa Prentiss 1808-1847;Whitman, Narcissa Prentiss 1808-1847 Spalding, Eliza Hart 1807-1851;Women pioneers -- Women pioneers -- Women missionaries -- Women missionaries -- Overland journeys to the Pacific -- History -- Missions -- Indians of North America -- Missions;Women pioneers Northwestern States Diaries Women pioneers Northwestern States Correspondence Women missionaries Northwestern States Diaries Women missionaries Northwestern States Correspondence Whitman, Narcissa Prentiss 1808-1847 Spalding, Eliza Hart 1807-1851 Overland journeys to the Pacific Oregon Territory History Missions Oregon Indians of North America Missions Oregon",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/578031,record,,eng,,,"{""0803266065 (alk. paper)""}"
579313,https://catalog.sage.eou.edu/eg/opac/record/579313,dreams of the west,,"chinese consolidated benevolent association, ooligan press",,2007,,19th century;19th century -- 20th century -- 19th century -- 20th century -- 19th century -- 20th century -- 19th century -- 20th century;20th century;Chinese Americans;Chinese Americans -- History -- Chinese Americans -- History -- Immigrants -- History -- Immigrants -- History -- Chinese Americans -- Social life and customs -- Chinese Americans -- Social life and customs -- Ethnic relations -- History -- Ethnic relations -- History;Ethnic relations;History;Immigrants;Oregon;Oregon -- Oregon -- Oregon -- Oregon -- Oregon -- Oregon -- Oregon -- Oregon;Social life and customs;n-us-or Chinese Americans Oregon History 19th century Chinese Americans Oregon History 20th century Immigrants Oregon History 19th century Immigrants Oregon History 20th century Chinese Americans Oregon Social life and customs 19th century Chinese Americans Oregon Social life and customs 20th century Oregon Ethnic relations History 19th century Oregon Ethnic relations History 20th century,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/579313,record,,eng,,,"{1932010130,9781932010138}"
583706,https://catalog.sage.eou.edu/eg/opac/record/583706,The gentle tamers : women of the old Wild West,"Brown, Dee 1908-2002",,,1958,,West (U.S.) -- West (U.S.) -- West (U.S.);Women -- History -- Frontier and pioneer life -- Social life and customs;Women West (U.S.) History Frontier and pioneer life West (U.S.) West (U.S.) Social life and customs,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/583706,record,,eng,,,
585101,https://catalog.sage.eou.edu/eg/opac/record/585101,The Changing Pacific Northwest : interpreting its past,,,,1988,,"History -- Social conditions;Northwest, Pacific -- Northwest, Pacific;Northwest, Pacific History Congresses Northwest, Pacific Social conditions Congresses",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/585101,record,,eng,,,"{""9780874220230 (hard : alk. paper)"",""0874220238 (hard : alk. paper) :"",""9780874220209 (pbk. : alk. paper)"",""0874220203 (pbk. : alk. paper) :""}"
586699,https://catalog.sage.eou.edu/eg/opac/record/586699,America in 1492 : the world of the Indian peoples before the arrival of Columbus,,"New York : Vintage Books, 1993.",,1993,,America;Indians -- History -- Indians -- Antiquities -- Antiquities;Indians History Indians Antiquities America Antiquities,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/586699,record,,eng,,,"{""9780679743378 (pbk.)"",""0679743375 (pbk.)""}"
587438,https://catalog.sage.eou.edu/eg/opac/record/587438,The first Oregonians,,"Portland, Or. : Oregon Council for the Humanities, 2007.",,2007,,Indians of North America;Indians of North America Oregon;Oregon,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/587438,record,,eng,,,
587750,https://catalog.sage.eou.edu/eg/opac/record/587750,Crow and weasel,"Lopez, Barry Holstun 1945-","New York : FSG, c1990.",,1990,,Indians of North America -- Folklore -- Animals;Indians of North America Folklore Animals Fiction,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/587750,record,,eng,,,{0374416133}
588610,https://catalog.sage.eou.edu/eg/opac/record/588610,Celilo Falls : the story of a murder,"Rohrbacher, George",,,2007,,Murder;Murder Washington (State) Fiction Celilo Falls (Wash.) Fiction;Washington (State) -- Celilo Falls (Wash.),,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/588610,record,,eng,,,"{9780979921704,0979921708}"
590078,https://catalog.sage.eou.edu/eg/opac/record/590078,Nez Perce country,"Josephy, Alvin M. 1915-2005",,,2007,,"Nez Percé Indians -- History -- Nez Percé Indians -- Social life and customs -- History -- Social life and customs;Nez Percé Indians History Nez Percé Indians Social life and customs Northwest, Pacific History Northwest, Pacific Social life and customs;Northwest, Pacific -- Northwest, Pacific",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/590078,record,,eng,,,"{""9780803276239 (pbk. : alk. paper)"",""0803276230 (pbk. : alk. paper)""}"
590489,https://catalog.sage.eou.edu/eg/opac/record/590489,The worst hard time : the untold story of those who survived the great American dust bowl,"Egan, Timothy",,,2006,,"20th century -- 20th century -- 1929 -- 20th century;Dust Bowl Era, 1931-1939 -- Droughts -- History -- Dust storms -- History -- Depressions -- History;Dust Bowl Era, 1931-1939 Droughts Great Plains History 20th century Dust storms Great Plains History 20th century Depressions 1929 Great Plains Great Plains History 20th century;Great Plains -- Great Plains -- Great Plains -- Great Plains",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/590489,record,,eng,,,"{9780618346974,061834697X,""9780618773473 (pbk.)"",""0618773479 (pbk.)""}"
591218,https://catalog.sage.eou.edu/eg/opac/record/591218,Blood and thunder : the epic story of Kit Carson and the conquest of the American West,"Sides, Hampton",,,2007,,"19th century -- 19th century -- 19th century -- 1848- -- 19th century -- 19th century;Carson, Kit 1809-1868;Carson, Kit 1809-1868 United States. Army;Carson, Kit 1809-1868 United States. Army History 19th century Frontier and pioneer life West (U.S.) Indians of North America Wars West (U.S.) Indians of North America West (U.S.) History 19th century Navajo Indians History 19th century Southwest, New History 1848- West (U.S.) History 19th century United States Territorial expansion West (U.S.) History, Military 19th century;History -- Frontier and pioneer life -- Indians of North America -- Wars -- Indians of North America -- History -- Navajo Indians -- History -- History -- History -- Territorial expansion -- History, Military;United States. Army;West (U.S.) -- West (U.S.) -- West (U.S.) -- Southwest, New -- West (U.S.) -- United States -- West (U.S.)",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/591218,record,,eng,,,"{1400031109,9781400031108}"
591359,https://catalog.sage.eou.edu/eg/opac/record/591359,From where the sun now stands,"Henry, Will 1912-1991",,,1960,,"Joseph (Nez Percé chief) 1840-1904;Joseph (Nez Percé chief) 1840-1904 Fiction Nez Percé Indians Wars, 1877 Fiction Nez Percé Indians Kings and rulers Fiction Indians of North America Fiction;Nez Percé Indians -- Wars, 1877 -- Nez Percé Indians -- Kings and rulers -- Indians of North America;biographical fiction western fiction war fiction",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/591359,record,,eng,,,{9781582882840}
592446,https://catalog.sage.eou.edu/eg/opac/record/592446,Children of the fur trade : forgotten Métis of the Pacific Northwest,"Jackson, John C. 1931-2015",,,1995,,"Métis -- History -- Métis -- Hunting -- Métis -- Commerce -- Fur trade -- History -- History;Métis History Métis Hunting Métis Commerce Fur trade Northwest, Pacific History Oregon Territory History;Northwest, Pacific -- Oregon Territory",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/592446,record,,eng,,,{9780870711947}
594628,https://catalog.sage.eou.edu/eg/opac/record/594628,Coming to stay : a Columbia River journey,"Schlick, Mary Dodds",,,2006,,"Columbia River Valley -- Columbia River Valley -- Columbia River Valley;Indian agents' spouses -- Indians of North America -- Social conditions -- Indian reservations;Schlick, Mary Dodds;Schlick, Mary Dodds Indian agents' spouses Columbia River Valley Biography Indians of North America Columbia River Valley Social conditions Indian reservations Columbia River Valley",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/594628,record,,eng,,,"{""9780295986708 (alk. paper)"",""0295986700 (alk. paper)""}"
596102,https://catalog.sage.eou.edu/eg/opac/record/596102,"Great gunfighters of the Kansas cowtowns, 1867-1886","Miller, Nyle H.",,,1967,,"Kansas -- Kansas -- Kansas -- Kansas -- Kansas;Kansas Biography Outlaws Kansas Biography Peace officers Kansas Biography Frontier and pioneer life Kansas Kansas History, Local;Outlaws -- Peace officers -- Frontier and pioneer life -- History, Local",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/596102,record,,eng,,,
598682,https://catalog.sage.eou.edu/eg/opac/record/598682,Trail to California : the overland journal of Vincent Geiger and Wakeman Bryarly,"Geiger, Vincent 1823 or 1824-1869",,,1945,,Overland journeys to the Pacific -- Description and travel;Overland journeys to the Pacific West (U.S.) Description and travel;West (U.S.),,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/598682,record,,eng,,,
601245,https://catalog.sage.eou.edu/eg/opac/record/601245,Children of grace : the Nez Perce War of 1877,"Hampton, Bruce",,,2002,,"Nez Percé Indians -- Wars, 1877;Nez Percé Indians Wars, 1877",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/601245,record,,eng,,,"{""0803273347 (pbk. : alk. paper)""}"
602180,https://catalog.sage.eou.edu/eg/opac/record/602180,Social life and issues,"Bubar, Roe",,,2006,,Indians of North America -- Social conditions -- Indians of North America -- Social life and customs -- Indians of North America -- Health risk assessment -- HIV-positive persons -- Medical care;Indians of North America Social conditions Indians of North America Social life and customs Indians of North America Health risk assessment HIV-positive persons Medical care United States;United States,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/602180,record,,eng,,,"{""9780791079713 (hard cover)"",""0791079716 (hard cover)""}"
602194,https://catalog.sage.eou.edu/eg/opac/record/602194,Media images and representations,"King, C. Richard 1968-",,,2006,,Indians in mass media,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/602194,record,,eng,,,"{9780791079683,0791079686}"
